2024-09-21 20:28:19 root         INFO     Starting GetRecords Consumer
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': '7f582315-3e63-478b-98ce-d4e784f6f3a2', 'customer_number': 323, 'city': 'Vancouver', 'country': 'Canada', 'credit_limit': 111622, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S700_3962', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_3856', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S700_2466', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_4027', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49656043659542161137234131131285034638309649977448595490
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '7f582315-3e63-478b-98ce-d4e784f6f3a2', 'customer_number': 323, 'city': 'Vancouver', 'country': 'Canada', 'credit_limit': 111622, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S700_3962', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_3856', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S700_2466', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_4027', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 166367), 'overall_product_quantity': 24, 'overall_in_shopping_cart': 0, 'total_different_products': 5}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': '36aa8a25-2ff5-4074-af1e-6ae35bdc0aca', 'customer_number': 195, 'city': 'Hatfield', 'country': 'South Africa', 'credit_limit': 107942, 'browse_history': [{'product_code': 'S700_2047', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49656043659542161137234131131286243564129264606623301666
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '36aa8a25-2ff5-4074-af1e-6ae35bdc0aca', 'customer_number': 195, 'city': 'Hatfield', 'country': 'South Africa', 'credit_limit': 107942, 'browse_history': [{'product_code': 'S700_2047', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 167685), 'overall_product_quantity': 1, 'overall_in_shopping_cart': 1, 'total_different_products': 1}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': 'd341f4d1-faf7-4853-adae-4405c56d0ef3', 'customer_number': 310, 'city': 'Frankfurt', 'country': 'Germany', 'credit_limit': 17362, 'browse_history': [{'product_code': 'S18_2581', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49656043659542161137234131131287452489948879373236961314
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'd341f4d1-faf7-4853-adae-4405c56d0ef3', 'customer_number': 310, 'city': 'Frankfurt', 'country': 'Germany', 'credit_limit': 17362, 'browse_history': [{'product_code': 'S18_2581', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 168639), 'overall_product_quantity': 3, 'overall_in_shopping_cart': 3, 'total_different_products': 1}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': 'c85fd88f-54af-4d88-a9da-caf765e5e68b', 'customer_number': 296, 'city': 'Mannheim', 'country': 'Germany', 'credit_limit': 53762, 'browse_history': [{'product_code': 'S24_2766', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49656043659542161137234131131288661415768494552167481378
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'c85fd88f-54af-4d88-a9da-caf765e5e68b', 'customer_number': 296, 'city': 'Mannheim', 'country': 'Germany', 'credit_limit': 53762, 'browse_history': [{'product_code': 'S24_2766', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 169467), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 0, 'total_different_products': 1}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': 'c3e6b7c5-369e-496f-b077-6150b4ac2098', 'customer_number': 323, 'city': 'Lyon', 'country': 'France', 'credit_limit': 92264, 'browse_history': [{'product_code': 'S24_2972', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49656043659542161137234131131291079267407725322345381922
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'c3e6b7c5-369e-496f-b077-6150b4ac2098', 'customer_number': 323, 'city': 'Lyon', 'country': 'France', 'credit_limit': 92264, 'browse_history': [{'product_code': 'S24_2972', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 170395), 'overall_product_quantity': 10, 'overall_in_shopping_cart': 0, 'total_different_products': 2}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': '803f978e-ee71-4fa6-95f7-de951152dd48', 'customer_number': 406, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 94928, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2887', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_3949', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49656043659542161137234131131298332822325416258489548834
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '803f978e-ee71-4fa6-95f7-de951152dd48', 'customer_number': 406, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 94928, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2887', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_3949', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 171589), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 0, 'total_different_products': 3}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': '61d53b43-bb9b-4b0e-8e6f-c98f0ca5a7eb', 'customer_number': 314, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 94798, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49656043659542161137234131131303168525603877523967442978
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '61d53b43-bb9b-4b0e-8e6f-c98f0ca5a7eb', 'customer_number': 314, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 94798, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 172598), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 9, 'total_different_products': 1}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': 'f2bef0fc-438c-4e34-9cd1-6f1259d2f44d', 'customer_number': 476, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 53683, 'browse_history': [{'product_code': 'S24_2360', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S12_1666', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_1367', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_2957', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49656043659542161137234131131309213154701954243253764130
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'f2bef0fc-438c-4e34-9cd1-6f1259d2f44d', 'customer_number': 476, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 53683, 'browse_history': [{'product_code': 'S24_2360', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S12_1666', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_1367', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_2957', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 173665), 'overall_product_quantity': 28, 'overall_in_shopping_cart': 28, 'total_different_products': 4}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': 'ad1686e5-b04d-440d-b67a-6ddf1f442303', 'customer_number': 301, 'city': 'Allentown', 'country': 'USA', 'credit_limit': 74326, 'browse_history': [{'product_code': 'S32_1268', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S700_3962', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49656043659542161137234131131317675635439261663998509090
2024-09-21 20:28:22 root         INFO     Processed User Session {'session_id': 'ad1686e5-b04d-440d-b67a-6ddf1f442303', 'customer_number': 301, 'city': 'Allentown', 'country': 'USA', 'credit_limit': 74326, 'browse_history': [{'product_code': 'S32_1268', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S700_3962', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 174836), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 6, 'total_different_products': 3}
2024-09-21 20:28:22 root         INFO     Produced record 49656053247413048067497591510422123242800019952443064338 to Shard shardId-000000000001


2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': 'cf8f8f46-4e10-4239-8ea6-fd1372955795', 'customer_number': 254, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': 92607, 'browse_history': [{'product_code': 'S24_2887', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_4933', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_1099', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49656043659542161137234131131318884561258877117806936098
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'cf8f8f46-4e10-4239-8ea6-fd1372955795', 'customer_number': 254, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': 92607, 'browse_history': [{'product_code': 'S24_2887', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_4933', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_1099', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 184202), 'overall_product_quantity': 34, 'overall_in_shopping_cart': 17, 'total_different_products': 4}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': '943b4291-f9ed-4136-80cf-7e46b774ff67', 'customer_number': 271, 'city': 'Kita-ku', 'country': 'Japan', 'credit_limit': 51881, 'browse_history': [{'product_code': 'S18_1749', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S72_1253', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_4933', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2432', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S10_4757', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49656043659542161137234131131324929190356953287337443362
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '943b4291-f9ed-4136-80cf-7e46b774ff67', 'customer_number': 271, 'city': 'Kita-ku', 'country': 'Japan', 'credit_limit': 51881, 'browse_history': [{'product_code': 'S18_1749', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S72_1253', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_4933', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2432', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S10_4757', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 184443), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 16, 'total_different_products': 5}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': 'b1eebd98-2f6d-4154-916c-fbf1a1bd53c9', 'customer_number': 362, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 110358, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_2325', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_4027', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49656043659542161137234131131326138116176570046815928354
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'b1eebd98-2f6d-4154-916c-fbf1a1bd53c9', 'customer_number': 362, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 110358, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_2325', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_4027', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 184784), 'overall_product_quantity': 30, 'overall_in_shopping_cart': 2, 'total_different_products': 5}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': '466e926e-25d6-4d01-8cfd-425d1a7a2d1b', 'customer_number': 451, 'city': 'Milan', 'country': 'Italy', 'credit_limit': 132438, 'browse_history': [{'product_code': 'S32_2509', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_4048', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49656043659542161137234131131339436300192343062365601826
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '466e926e-25d6-4d01-8cfd-425d1a7a2d1b', 'customer_number': 451, 'city': 'Milan', 'country': 'Italy', 'credit_limit': 132438, 'browse_history': [{'product_code': 'S32_2509', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_4048', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 184988), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 5, 'total_different_products': 2}}
2024-09-21 20:28:22 root         INFO     Read User Session {'session_id': '030c2e6b-86c3-4623-bc3a-a5176fd2ed51', 'customer_number': 286, 'city': 'Milan', 'country': 'Italy', 'credit_limit': 120315, 'browse_history': [{'product_code': 'S24_1628', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S32_1268', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49656043659542161137234131131349107706749265043565576226
2024-09-21 20:28:22 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '030c2e6b-86c3-4623-bc3a-a5176fd2ed51', 'customer_number': 286, 'city': 'Milan', 'country': 'Italy', 'credit_limit': 120315, 'browse_history': [{'product_code': 'S24_1628', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S32_1268', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 22, 185176), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 10, 'total_different_products': 3}}
